id,date,store_nbr,family,sales,onpromotion
636,2017-01-26,3,BEVERAGES,775,14
637,2017-01-26,3,PRODUCE,556,16
638,2017-01-26,3,CLEANING,644,43
639,2017-01-26,3,DAIRY,675,47
640,2017-01-26,4,GROCERY I,550,21
641,2017-01-26,4,BEVERAGES,1120,23
642,2017-01-26,4,PRODUCE,434,7
643,2017-01-26,4,CLEANING,194,7
644,2017-01-26,4,DAIRY,489,20
645,2017-01-26,5,GROCERY I,881,45
646,2017-01-26,5,BEVERAGES,1006,46
647,2017-01-26,5,PRODUCE,900,44
648,2017-01-26,5,CLEANING,454,24
649,2017-01-26,5,DAIRY,398,7
650,2017-01-27,1,GROCERY I,503,10
651,2017-01-27,1,BEVERAGES,952,16
652,2017-01-27,1,PRODUCE,702,11
653,2017-01-27,1,CLEANING,389,19
654,2017-01-27,1,DAIRY,606,32
655,2017-01-27,2,GROCERY I,822,32
656,2017-01-27,2,BEVERAGES,973,1
657,2017-01-27,2,PRODUCE,697,29
658,2017-01-27,2,CLEANING,501,32
659,2017-01-27,2,DAIRY,744,38
660,2017-01-27,3,GROCERY I,601,1
661,2017-01-27,3,BEVERAGES,1298,41
662,2017-01-27,3,PRODUCE,852,43
663,2017-01-27,3,CLEANING,188,2
664,2017-01-27,3,DAIRY,452,5
665,2017-01-27,4,GROCERY I,938,30
666,2017-01-27,4,BEVERAGES,1169,31
667,2017-01-27,4,PRODUCE,456,7
668,2017-01-27,4,CLEANING,740,49
669,2017-01-27,4,DAIRY,793,46
670,2017-01-27,5,GROCERY I,625,6
671,2017-01-27,5,BEVERAGES,1166,5
672,2017-01-27,5,PRODUCE,776,21
673,2017-01-27,5,CLEANING,572,40
674,2017-01-27,5,DAIRY,811,41
675,2017-01-28,1,GROCERY I,563,11
676,2017-01-28,1,BEVERAGES,972,22
677,2017-01-28,1,PRODUCE,753,18
678,2017-01-28,1,CLEANING,608,45
679,2017-01-28,1,DAIRY,578,31
680,2017-01-28,2,GROCERY I,1102,43
681,2017-01-28,2,BEVERAGES,1079,21
682,2017-01-28,2,PRODUCE,669,36
683,2017-01-28,2,CLEANING,562,34
684,2017-01-28,2,DAIRY,499,28
685,2017-01-28,3,GROCERY I,522,6
686,2017-01-28,3,BEVERAGES,1091,11
687,2017-01-28,3,PRODUCE,738,36
688,2017-01-28,3,CLEANING,264,3
689,2017-01-28,3,DAIRY,576,23
690,2017-01-28,4,GROCERY I,1012,49
691,2017-01-28,4,BEVERAGES,1317,35
692,2017-01-28,4,PRODUCE,816,33
693,2017-01-28,4,CLEANING,528,33
694,2017-01-28,4,DAIRY,552,35
695,2017-01-28,5,GROCERY I,552,11
696,2017-01-28,5,BEVERAGES,1056,2
697,2017-01-28,5,PRODUCE,650,14
698,2017-01-28,5,CLEANING,536,32
699,2017-01-28,5,DAIRY,728,47
700,2017-01-29,1,GROCERY I,734,29
701,2017-01-29,1,BEVERAGES,822,13
702,2017-01-29,1,PRODUCE,435,1
703,2017-01-29,1,CLEANING,628,44
704,2017-01-29,1,DAIRY,732,40
705,2017-01-29,2,GROCERY I,922,46
706,2017-01-29,2,BEVERAGES,572,13
707,2017-01-29,2,PRODUCE,428,1
708,2017-01-29,2,CLEANING,565,38
709,2017-01-29,2,DAIRY,502,27
710,2017-01-29,3,GROCERY I,681,1
711,2017-01-29,3,BEVERAGES,1396,35
712,2017-01-29,3,PRODUCE,778,44
713,2017-01-29,3,CLEANING,259,9
714,2017-01-29,3,DAIRY,204,2
715,2017-01-29,4,GROCERY I,714,28
716,2017-01-29,4,BEVERAGES,748,9
717,2017-01-29,4,PRODUCE,473,4
718,2017-01-29,4,CLEANING,413,19
719,2017-01-29,4,DAIRY,496,19
720,2017-01-29,5,GROCERY I,737,27
721,2017-01-29,5,BEVERAGES,1612,48
722,2017-01-29,5,PRODUCE,917,43
723,2017-01-29,5,CLEANING,243,5
724,2017-01-29,5,DAIRY,699,43
725,2017-01-30,1,GROCERY I,634,13
726,2017-01-30,1,BEVERAGES,758,1
727,2017-01-30,1,PRODUCE,613,25
728,2017-01-30,1,CLEANING,430,28
729,2017-01-30,1,DAIRY,697,36
730,2017-01-30,2,GROCERY I,559,4
731,2017-01-30,2,BEVERAGES,766,11
732,2017-01-30,2,PRODUCE,771,41
733,2017-01-30,2,CLEANING,521,42
734,2017-01-30,2,DAIRY,537,33
735,2017-01-30,3,GROCERY I,970,42
736,2017-01-30,3,BEVERAGES,1358,49
737,2017-01-30,3,PRODUCE,452,22
738,2017-01-30,3,CLEANING,610,44
739,2017-01-30,3,DAIRY,530,20
740,2017-01-30,4,GROCERY I,427,0
741,2017-01-30,4,BEVERAGES,1247,37
742,2017-01-30,4,PRODUCE,431,4
743,2017-01-30,4,CLEANING,368,17
744,2017-01-30,4,DAIRY,471,16
745,2017-01-30,5,GROCERY I,996,48
746,2017-01-30,5,BEVERAGES,941,11
747,2017-01-30,5,PRODUCE,409,3
748,2017-01-30,5,CLEANING,544,32
749,2017-01-30,5,DAIRY,438,13
750,2017-01-31,1,GROCERY I,892,47
751,2017-01-31,1,BEVERAGES,1117,27
752,2017-01-31,1,PRODUCE,404,1
753,2017-01-31,1,CLEANING,683,47
754,2017-01-31,1,DAIRY,440,12
755,2017-01-31,2,GROCERY I,1043,40
756,2017-01-31,2,BEVERAGES,860,10
757,2017-01-31,2,PRODUCE,927,45
758,2017-01-31,2,CLEANING,271,3
759,2017-01-31,2,DAIRY,504,17
760,2017-01-31,3,GROCERY I,590,12
761,2017-01-31,3,BEVERAGES,1120,10
762,2017-01-31,3,PRODUCE,409,0
763,2017-01-31,3,CLEANING,398,24
764,2017-01-31,3,DAIRY,434,20
765,2017-01-31,4,GROCERY I,415,6
766,2017-01-31,4,BEVERAGES,798,14
767,2017-01-31,4,PRODUCE,764,24
768,2017-01-31,4,CLEANING,494,32
769,2017-01-31,4,DAIRY,650,43
770,2017-01-31,5,GROCERY I,886,37
771,2017-01-31,5,BEVERAGES,1137,45
772,2017-01-31,5,PRODUCE,474,13
773,2017-01-31,5,CLEANING,310,2
774,2017-01-31,5,DAIRY,503,20
775,2017-02-01,1,GROCERY I,662,5
776,2017-02-01,1,BEVERAGES,847,27
777,2017-02-01,1,PRODUCE,628,36
778,2017-02-01,1,CLEANING,433,14
779,2017-02-01,1,DAIRY,813,47
780,2017-02-01,2,GROCERY I,779,22
781,2017-02-01,2,BEVERAGES,1356,42
782,2017-02-01,2,PRODUCE,818,44
783,2017-02-01,2,CLEANING,400,15
784,2017-02-01,2,DAIRY,688,46
785,2017-02-01,3,GROCERY I,683,3
786,2017-02-01,3,BEVERAGES,776,20
787,2017-02-01,3,PRODUCE,522,13
788,2017-02-01,3,CLEANING,195,3
789,2017-02-01,3,DAIRY,500,26
790,2017-02-01,4,GROCERY I,797,28
791,2017-02-01,4,BEVERAGES,1172,15
792,2017-02-01,4,PRODUCE,931,41
793,2017-02-01,4,CLEANING,710,48
794,2017-02-01,4,DAIRY,361,12
795,2017-02-01,5,GROCERY I,577,10
796,2017-02-01,5,BEVERAGES,704,6
797,2017-02-01,5,PRODUCE,564,12
798,2017-02-01,5,CLEANING,475,30
799,2017-02-01,5,DAIRY,729,41
800,2017-02-02,1,GROCERY I,895,41
801,2017-02-02,1,BEVERAGES,987,6
802,2017-02-02,1,PRODUCE,438,0
803,2017-02-02,1,CLEANING,568,46
804,2017-02-02,1,DAIRY,492,12
805,2017-02-02,2,GROCERY I,748,21
806,2017-02-02,2,BEVERAGES,957,27
807,2017-02-02,2,PRODUCE,436,9
808,2017-02-02,2,CLEANING,475,23
809,2017-02-02,2,DAIRY,351,7
810,2017-02-02,3,GROCERY I,605,23
811,2017-02-02,3,BEVERAGES,1049,36
812,2017-02-02,3,PRODUCE,494,3
813,2017-02-02,3,CLEANING,557,38
814,2017-02-02,3,DAIRY,425,9
815,2017-02-02,4,GROCERY I,658,9
816,2017-02-02,4,BEVERAGES,937,32
817,2017-02-02,4,PRODUCE,859,48
818,2017-02-02,4,CLEANING,536,34
819,2017-02-02,4,DAIRY,565,20
820,2017-02-02,5,GROCERY I,605,16
821,2017-02-02,5,BEVERAGES,989,34
822,2017-02-02,5,PRODUCE,714,27
823,2017-02-02,5,CLEANING,232,8
824,2017-02-02,5,DAIRY,397,13
825,2017-02-03,1,GROCERY I,756,24
826,2017-02-03,1,BEVERAGES,916,1
827,2017-02-03,1,PRODUCE,446,17
828,2017-02-03,1,CLEANING,145,2
829,2017-02-03,1,DAIRY,581,40
830,2017-02-03,2,GROCERY I,1018,48
831,2017-02-03,2,BEVERAGES,1362,37
832,2017-02-03,2,PRODUCE,823,41
833,2017-02-03,2,CLEANING,560,35
834,2017-02-03,2,DAIRY,757,39
835,2017-02-03,3,GROCERY I,751,8
836,2017-02-03,3,BEVERAGES,640,7
837,2017-02-03,3,PRODUCE,682,38
838,2017-02-03,3,CLEANING,279,3
839,2017-02-03,3,DAIRY,327,4
840,2017-02-03,4,GROCERY I,953,43
841,2017-02-03,4,BEVERAGES,921,37
842,2017-02-03,4,PRODUCE,507,7
843,2017-02-03,4,CLEANING,304,2
844,2017-02-03,4,DAIRY,551,21
845,2017-02-03,5,GROCERY I,1024,33
846,2017-02-03,5,BEVERAGES,907,22
847,2017-02-03,5,PRODUCE,825,43
848,2017-02-03,5,CLEANING,554,35
849,2017-02-03,5,DAIRY,782,46
850,2017-02-04,1,GROCERY I,494,15
851,2017-02-04,1,BEVERAGES,658,15
852,2017-02-04,1,PRODUCE,615,11
853,2017-02-04,1,CLEANING,341,19
854,2017-02-04,1,DAIRY,254,2
855,2017-02-04,2,GROCERY I,508,4
856,2017-02-04,2,BEVERAGES,1001,19
857,2017-02-04,2,PRODUCE,752,29
858,2017-02-04,2,CLEANING,390,20
859,2017-02-04,2,DAIRY,346,7
860,2017-02-04,3,GROCERY I,909,38
861,2017-02-04,3,BEVERAGES,1070,11
862,2017-02-04,3,PRODUCE,746,37
863,2017-02-04,3,CLEANING,623,44
864,2017-02-04,3,DAIRY,217,1
865,2017-02-04,4,GROCERY I,460,8
866,2017-02-04,4,BEVERAGES,664,0
867,2017-02-04,4,PRODUCE,491,22
868,2017-02-04,4,CLEANING,465,25
869,2017-02-04,4,DAIRY,789,34
870,2017-02-04,5,GROCERY I,735,21
871,2017-02-04,5,BEVERAGES,1159,36
872,2017-02-04,5,PRODUCE,608,41
873,2017-02-04,5,CLEANING,571,37
874,2017-02-04,5,DAIRY,558,17
875,2017-02-05,1,GROCERY I,1018,41
876,2017-02-05,1,BEVERAGES,977,29
877,2017-02-05,1,PRODUCE,494,6
878,2017-02-05,1,CLEANING,323,13
879,2017-02-05,1,DAIRY,264,1
880,2017-02-05,2,GROCERY I,656,26
881,2017-02-05,2,BEVERAGES,1200,19
882,2017-02-05,2,PRODUCE,656,17
883,2017-02-05,2,CLEANING,458,24
884,2017-02-05,2,DAIRY,618,32
885,2017-02-05,3,GROCERY I,1031,45
886,2017-02-05,3,BEVERAGES,845,15
887,2017-02-05,3,PRODUCE,462,2
888,2017-02-05,3,CLEANING,497,34
889,2017-02-05,3,DAIRY,611,33
890,2017-02-05,4,GROCERY I,665,7
891,2017-02-05,4,BEVERAGES,397,14
892,2017-02-05,4,PRODUCE,449,3
893,2017-02-05,4,CLEANING,461,30
894,2017-02-05,4,DAIRY,407,13
895,2017-02-05,5,GROCERY I,613,5
896,2017-02-05,5,BEVERAGES,1196,31
897,2017-02-05,5,PRODUCE,517,22
898,2017-02-05,5,CLEANING,425,18
899,2017-02-05,5,DAIRY,509,33
900,2017-02-06,1,GROCERY I,582,9
901,2017-02-06,1,BEVERAGES,1053,49
902,2017-02-06,1,PRODUCE,654,30
903,2017-02-06,1,CLEANING,263,8
904,2017-02-06,1,DAIRY,533,27
905,2017-02-06,2,GROCERY I,619,15
906,2017-02-06,2,BEVERAGES,952,15
907,2017-02-06,2,PRODUCE,721,38
908,2017-02-06,2,CLEANING,607,39
909,2017-02-06,2,DAIRY,651,28
910,2017-02-06,3,GROCERY I,594,35
911,2017-02-06,3,BEVERAGES,1309,36
912,2017-02-06,3,PRODUCE,646,34
913,2017-02-06,3,CLEANING,257,13
914,2017-02-06,3,DAIRY,412,6
915,2017-02-06,4,GROCERY I,586,1
916,2017-02-06,4,BEVERAGES,1279,26
917,2017-02-06,4,PRODUCE,569,20
918,2017-02-06,4,CLEANING,250,9
919,2017-02-06,4,DAIRY,374,4
920,2017-02-06,5,GROCERY I,593,0
921,2017-02-06,5,BEVERAGES,1160,44
922,2017-02-06,5,PRODUCE,590,20
923,2017-02-06,5,CLEANING,662,48
924,2017-02-06,5,DAIRY,471,10
925,2017-02-07,1,GROCERY I,734,25
926,2017-02-07,1,BEVERAGES,767,3
927,2017-02-07,1,PRODUCE,614,17
928,2017-02-07,1,CLEANING,607,39
929,2017-02-07,1,DAIRY,652,28
930,2017-02-07,2,GROCERY I,919,37
931,2017-02-07,2,BEVERAGES,1261,48
932,2017-02-07,2,PRODUCE,823,40
933,2017-02-07,2,CLEANING,570,40
934,2017-02-07,2,DAIRY,319,0
935,2017-02-07,3,GROCERY I,873,39
936,2017-02-07,3,BEVERAGES,997,20
937,2017-02-07,3,PRODUCE,574,7
938,2017-02-07,3,CLEANING,462,21
939,2017-02-07,3,DAIRY,613,22
940,2017-02-07,4,GROCERY I,726,23
941,2017-02-07,4,BEVERAGES,911,7
942,2017-02-07,4,PRODUCE,607,12
943,2017-02-07,4,CLEANING,563,34
944,2017-02-07,4,DAIRY,530,23
945,2017-02-07,5,GROCERY I,835,39
946,2017-02-07,5,BEVERAGES,943,30
947,2017-02-07,5,PRODUCE,433,14
948,2017-02-07,5,CLEANING,338,18
949,2017-02-07,5,DAIRY,752,42
950,2017-02-08,1,GROCERY I,665,4
951,2017-02-08,1,BEVERAGES,900,7
952,2017-02-08,1,PRODUCE,538,9
953,2017-02-08,1,CLEANING,262,1
954,2017-02-08,1,DAIRY,420,14
955,2017-02-08,2,GROCERY I,504,3
956,2017-02-08,2,BEVERAGES,1083,13
957,2017-02-08,2,PRODUCE,485,9
958,2017-02-08,2,CLEANING,397,20
959,2017-02-08,2,DAIRY,245,1
960,2017-02-08,3,GROCERY I,772,12
961,2017-02-08,3,BEVERAGES,1191,31
962,2017-02-08,3,PRODUCE,641,31
963,2017-02-08,3,CLEANING,354,14
964,2017-02-08,3,DAIRY,397,16
965,2017-02-08,4,GROCERY I,543,24
966,2017-02-08,4,BEVERAGES,1254,49
967,2017-02-08,4,PRODUCE,827,45
968,2017-02-08,4,CLEANING,626,48
969,2017-02-08,4,DAIRY,664,31
970,2017-02-08,5,GROCERY I,773,29
971,2017-02-08,5,BEVERAGES,965,12
972,2017-02-08,5,PRODUCE,496,20
973,2017-02-08,5,CLEANING,519,31
974,2017-02-08,5,DAIRY,467,10
975,2017-02-09,1,GROCERY I,660,24
976,2017-02-09,1,BEVERAGES,1286,21
977,2017-02-09,1,PRODUCE,434,1
978,2017-02-09,1,CLEANING,455,28
979,2017-02-09,1,DAIRY,806,49
980,2017-02-09,2,GROCERY I,680,30
981,2017-02-09,2,BEVERAGES,1223,43
982,2017-02-09,2,PRODUCE,638,12
983,2017-02-09,2,CLEANING,500,32
984,2017-02-09,2,DAIRY,353,2
985,2017-02-09,3,GROCERY I,603,28
986,2017-02-09,3,BEVERAGES,1142,29
987,2017-02-09,3,PRODUCE,832,36
988,2017-02-09,3,CLEANING,668,46
989,2017-02-09,3,DAIRY,297,7
990,2017-02-09,4,GROCERY I,553,0
991,2017-02-09,4,BEVERAGES,884,3
992,2017-02-09,4,PRODUCE,809,39
993,2017-02-09,4,CLEANING,522,33
994,2017-02-09,4,DAIRY,785,42
995,2017-02-09,5,GROCERY I,864,45
996,2017-02-09,5,BEVERAGES,1427,38
997,2017-02-09,5,PRODUCE,945,47
998,2017-02-09,5,CLEANING,385,12
999,2017-02-09,5,DAIRY,867,41
1000,2017-02-10,1,GROCERY I,781,25
1001,2017-02-10,1,BEVERAGES,981,13
1002,2017-02-10,1,PRODUCE,596,13
1003,2017-02-10,1,CLEANING,421,19
1004,2017-02-10,1,DAIRY,438,10
1005,2017-02-10,2,GROCERY I,597,5
1006,2017-02-10,2,BEVERAGES,1256,18
1007,2017-02-10,2,PRODUCE,598,23
1008,2017-02-10,2,CLEANING,555,34
1009,2017-02-10,2,DAIRY,637,39
1010,2017-02-10,3,GROCERY I,996,38
1011,2017-02-10,3,BEVERAGES,898,19
1012,2017-02-10,3,PRODUCE,515,16
1013,2017-02-10,3,CLEANING,432,13
1014,2017-02-10,3,DAIRY,327,2
1015,2017-02-10,4,GROCERY I,461,3
1016,2017-02-10,4,BEVERAGES,1193,23
1017,2017-02-10,4,PRODUCE,747,30
1018,2017-02-10,4,CLEANING,347,18
1019,2017-02-10,4,DAIRY,509,21
1020,2017-02-10,5,GROCERY I,841,23
1021,2017-02-10,5,BEVERAGES,1066,37
1022,2017-02-10,5,PRODUCE,706,30
1023,2017-02-10,5,CLEANING,692,44
1024,2017-02-10,5,DAIRY,671,35
1025,2017-02-11,1,GROCERY I,762,32
1026,2017-02-11,1,BEVERAGES,876,17
1027,2017-02-11,1,PRODUCE,656,27
1028,2017-02-11,1,CLEANING,619,46
1029,2017-02-11,1,DAIRY,441,3
1030,2017-02-11,2,GROCERY I,655,19
1031,2017-02-11,2,BEVERAGES,891,5
1032,2017-02-11,2,PRODUCE,830,46
1033,2017-02-11,2,CLEANING,323,8
1034,2017-02-11,2,DAIRY,474,25
1035,2017-02-11,3,GROCERY I,624,9
1036,2017-02-11,3,BEVERAGES,1371,49
1037,2017-02-11,3,PRODUCE,621,29
1038,2017-02-11,3,CLEANING,657,44
1039,2017-02-11,3,DAIRY,491,18
1040,2017-02-11,4,GROCERY I,868,41
1041,2017-02-11,4,BEVERAGES,924,4
1042,2017-02-11,4,PRODUCE,567,28
1043,2017-02-11,4,CLEANING,287,20
1044,2017-02-11,4,DAIRY,399,9
1045,2017-02-11,5,GROCERY I,783,25
1046,2017-02-11,5,BEVERAGES,845,3
1047,2017-02-11,5,PRODUCE,761,35
1048,2017-02-11,5,CLEANING,239,5
1049,2017-02-11,5,DAIRY,430,19
1050,2017-02-12,1,GROCERY I,698,23
1051,2017-02-12,1,BEVERAGES,1027,23
1052,2017-02-12,1,PRODUCE,753,43
1053,2017-02-12,1,CLEANING,291,13
1054,2017-02-12,1,DAIRY,444,9
1055,2017-02-12,2,GROCERY I,829,41
1056,2017-02-12,2,BEVERAGES,955,24
1057,2017-02-12,2,PRODUCE,588,19
1058,2017-02-12,2,CLEANING,273,17
1059,2017-02-12,2,DAIRY,413,6
1060,2017-02-12,3,GROCERY I,574,5
1061,2017-02-12,3,BEVERAGES,953,14
1062,2017-02-12,3,PRODUCE,744,47
1063,2017-02-12,3,CLEANING,538,36
1064,2017-02-12,3,DAIRY,547,20
1065,2017-02-12,4,GROCERY I,624,25
1066,2017-02-12,4,BEVERAGES,946,36
1067,2017-02-12,4,PRODUCE,833,24
1068,2017-02-12,4,CLEANING,335,20
1069,2017-02-12,4,DAIRY,769,40
1070,2017-02-12,5,GROCERY I,777,32
1071,2017-02-12,5,BEVERAGES,1123,41
1072,2017-02-12,5,PRODUCE,497,6
1073,2017-02-12,5,CLEANING,506,23
1074,2017-02-12,5,DAIRY,690,33
1075,2017-02-13,1,GROCERY I,651,38
1076,2017-02-13,1,BEVERAGES,1357,21
1077,2017-02-13,1,PRODUCE,925,45
1078,2017-02-13,1,CLEANING,240,5
1079,2017-02-13,1,DAIRY,409,4
1080,2017-02-13,2,GROCERY I,397,1
1081,2017-02-13,2,BEVERAGES,994,9
1082,2017-02-13,2,PRODUCE,720,33
1083,2017-02-13,2,CLEANING,624,38
1084,2017-02-13,2,DAIRY,566,21
1085,2017-02-13,3,GROCERY I,801,37
1086,2017-02-13,3,BEVERAGES,548,9
1087,2017-02-13,3,PRODUCE,597,20
1088,2017-02-13,3,CLEANING,453,19
1089,2017-02-13,3,DAIRY,526,21
1090,2017-02-13,4,GROCERY I,672,14
1091,2017-02-13,4,BEVERAGES,969,21
1092,2017-02-13,4,PRODUCE,796,27
1093,2017-02-13,4,CLEANING,695,48
1094,2017-02-13,4,DAIRY,306,1
1095,2017-02-13,5,GROCERY I,496,7
1096,2017-02-13,5,BEVERAGES,1201,43
1097,2017-02-13,5,PRODUCE,705,5
1098,2017-02-13,5,CLEANING,621,38
1099,2017-02-13,5,DAIRY,820,49
1100,2017-02-14,1,GROCERY I,931,42
1101,2017-02-14,1,BEVERAGES,799,23
1102,2017-02-14,1,PRODUCE,605,27
1103,2017-02-14,1,CLEANING,307,7
1104,2017-02-14,1,DAIRY,425,8
1105,2017-02-14,2,GROCERY I,870,39
1106,2017-02-14,2,BEVERAGES,1047,17
1107,2017-02-14,2,PRODUCE,442,11
1108,2017-02-14,2,CLEANING,243,1
1109,2017-02-14,2,DAIRY,294,2
1110,2017-02-14,3,GROCERY I,726,26
1111,2017-02-14,3,BEVERAGES,805,7
1112,2017-02-14,3,PRODUCE,822,36
1113,2017-02-14,3,CLEANING,582,36
1114,2017-02-14,3,DAIRY,278,3
1115,2017-02-14,4,GROCERY I,614,0
1116,2017-02-14,4,BEVERAGES,1070,44
1117,2017-02-14,4,PRODUCE,804,37
1118,2017-02-14,4,CLEANING,465,30
1119,2017-02-14,4,DAIRY,361,4
1120,2017-02-14,5,GROCERY I,689,24
1121,2017-02-14,5,BEVERAGES,929,4
1122,2017-02-14,5,PRODUCE,767,34
1123,2017-02-14,5,CLEANING,558,37
1124,2017-02-14,5,DAIRY,807,49
1125,2017-02-15,1,GROCERY I,557,10
1126,2017-02-15,1,BEVERAGES,783,1
1127,2017-02-15,1,PRODUCE,704,20
1128,2017-02-15,1,CLEANING,481,23
1129,2017-02-15,1,DAIRY,568,27
1130,2017-02-15,2,GROCERY I,844,29
1131,2017-02-15,2,BEVERAGES,915,25
1132,2017-02-15,2,PRODUCE,674,32
1133,2017-02-15,2,CLEANING,583,40
1134,2017-02-15,2,DAIRY,786,46
1135,2017-02-15,3,GROCERY I,598,22
1136,2017-02-15,3,BEVERAGES,1523,47
1137,2017-02-15,3,PRODUCE,871,43
1138,2017-02-15,3,CLEANING,280,10
1139,2017-02-15,3,DAIRY,659,32
1140,2017-02-15,4,GROCERY I,641,19
1141,2017-02-15,4,BEVERAGES,1187,34
1142,2017-02-15,4,PRODUCE,827,39
1143,2017-02-15,4,CLEANING,159,0
1144,2017-02-15,4,DAIRY,422,7
1145,2017-02-15,5,GROCERY I,922,46
1146,2017-02-15,5,BEVERAGES,1074,37
1147,2017-02-15,5,PRODUCE,834,45
1148,2017-02-15,5,CLEANING,322,13
1149,2017-02-15,5,DAIRY,398,8
1150,2017-02-16,1,GROCERY I,925,34
1151,2017-02-16,1,BEVERAGES,1115,26
1152,2017-02-16,1,PRODUCE,589,22
1153,2017-02-16,1,CLEANING,604,45
1154,2017-02-16,1,DAIRY,635,37
1155,2017-02-16,2,GROCERY I,707,34
1156,2017-02-16,2,BEVERAGES,894,18
1157,2017-02-16,2,PRODUCE,622,23
1158,2017-02-16,2,CLEANING,321,13
1159,2017-02-16,2,DAIRY,795,47
1160,2017-02-16,3,GROCERY I,764,18
1161,2017-02-16,3,BEVERAGES,1319,44
1162,2017-02-16,3,PRODUCE,540,6
1163,2017-02-16,3,CLEANING,462,18
1164,2017-02-16,3,DAIRY,671,46
1165,2017-02-16,4,GROCERY I,823,35
1166,2017-02-16,4,BEVERAGES,917,39
1167,2017-02-16,4,PRODUCE,572,13
1168,2017-02-16,4,CLEANING,326,10
1169,2017-02-16,4,DAIRY,421,3
1170,2017-02-16,5,GROCERY I,812,27
1171,2017-02-16,5,BEVERAGES,1393,45
1172,2017-02-16,5,PRODUCE,601,21
1173,2017-02-16,5,CLEANING,673,48
1174,2017-02-16,5,DAIRY,774,47
1175,2017-02-17,1,GROCERY I,903,45
1176,2017-02-17,1,BEVERAGES,1587,49
1177,2017-02-17,1,PRODUCE,938,47
1178,2017-02-17,1,CLEANING,387,19
1179,2017-02-17,1,DAIRY,288,8
1180,2017-02-17,2,GROCERY I,677,8
1181,2017-02-17,2,BEVERAGES,1110,23
1182,2017-02-17,2,PRODUCE,762,31
1183,2017-02-17,2,CLEANING,767,46
1184,2017-02-17,2,DAIRY,650,39
1185,2017-02-17,3,GROCERY I,776,46
1186,2017-02-17,3,BEVERAGES,1081,14
1187,2017-02-17,3,PRODUCE,698,28
1188,2017-02-17,3,CLEANING,474,21
1189,2017-02-17,3,DAIRY,568,19
1190,2017-02-17,4,GROCERY I,920,28
1191,2017-02-17,4,BEVERAGES,1247,27
1192,2017-02-17,4,PRODUCE,728,27
1193,2017-02-17,4,CLEANING,193,2
1194,2017-02-17,4,DAIRY,456,21
1195,2017-02-17,5,GROCERY I,666,26
1196,2017-02-17,5,BEVERAGES,1566,40
1197,2017-02-17,5,PRODUCE,458,5
1198,2017-02-17,5,CLEANING,380,21
1199,2017-02-17,5,DAIRY,330,11
1200,2017-02-18,1,GROCERY I,527,5
1201,2017-02-18,1,BEVERAGES,859,39
1202,2017-02-18,1,PRODUCE,409,13
1203,2017-02-18,1,CLEANING,710,48
1204,2017-02-18,1,DAIRY,489,12
1205,2017-02-18,2,GROCERY I,992,48
1206,2017-02-18,2,BEVERAGES,1043,7
1207,2017-02-18,2,PRODUCE,833,48
1208,2017-02-18,2,CLEANING,625,41
1209,2017-02-18,2,DAIRY,369,8
1210,2017-02-18,3,GROCERY I,751,23
1211,2017-02-18,3,BEVERAGES,909,23
1212,2017-02-18,3,PRODUCE,608,20
1213,2017-02-18,3,CLEANING,513,40
1214,2017-02-18,3,DAIRY,794,38
1215,2017-02-18,4,GROCERY I,673,18
1216,2017-02-18,4,BEVERAGES,836,10
1217,2017-02-18,4,PRODUCE,347,0
1218,2017-02-18,4,CLEANING,517,39
1219,2017-02-18,4,DAIRY,274,7
1220,2017-02-18,5,GROCERY I,781,44
1221,2017-02-18,5,BEVERAGES,1383,44
1222,2017-02-18,5,PRODUCE,661,25
1223,2017-02-18,5,CLEANING,345,17
1224,2017-02-18,5,DAIRY,453,17
1225,2017-02-19,1,GROCERY I,760,35
1226,2017-02-19,1,BEVERAGES,1000,17
1227,2017-02-19,1,PRODUCE,724,39
1228,2017-02-19,1,CLEANING,381,19
1229,2017-02-19,1,DAIRY,491,14
1230,2017-02-19,2,GROCERY I,916,40
1231,2017-02-19,2,BEVERAGES,1270,40
1232,2017-02-19,2,PRODUCE,584,9
1233,2017-02-19,2,CLEANING,220,9
1234,2017-02-19,2,DAIRY,472,13
1235,2017-02-19,3,GROCERY I,903,38
1236,2017-02-19,3,BEVERAGES,1142,27
1237,2017-02-19,3,PRODUCE,324,1
1238,2017-02-19,3,CLEANING,482,28
1239,2017-02-19,3,DAIRY,645,39
1240,2017-02-19,4,GROCERY I,506,1
1241,2017-02-19,4,BEVERAGES,1106,34
1242,2017-02-19,4,PRODUCE,1034,42
1243,2017-02-19,4,CLEANING,430,25
1244,2017-02-19,4,DAIRY,669,36
1245,2017-02-19,5,GROCERY I,697,30
1246,2017-02-19,5,BEVERAGES,1176,24
1247,2017-02-19,5,PRODUCE,772,27
1248,2017-02-19,5,CLEANING,374,20
1249,2017-02-19,5,DAIRY,746,34
1250,2017-02-20,1,GROCERY I,845,44
1251,2017-02-20,1,BEVERAGES,914,29
1252,2017-02-20,1,PRODUCE,872,43
1253,2017-02-20,1,CLEANING,489,27
1254,2017-02-20,1,DAIRY,721,43
1255,2017-02-20,2,GROCERY I,971,39
1256,2017-02-20,2,BEVERAGES,606,10
1257,2017-02-20,2,PRODUCE,843,35
1258,2017-02-20,2,CLEANING,575,32
1259,2017-02-20,2,DAIRY,755,27
1260,2017-02-20,3,GROCERY I,819,36
